,Unnamed: 0,shoptitle,prices,areaa,links,front,street_width,age
303,303,محل للإيجار في حي المهدية ، الرياض ، الرياض,"30,000 ريال",192 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-المهدية/حي-المهدية-الرياض-الرياض-3558465,جنوب,30 م,جديد
304,304,محل للإيجار في شارع حمزة بن عبدالمطلب ، حي الحزم ، الرياض ، الرياض,"10,000 ريال",50 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-الحزم/شارع-حمزة-بن-عبدالمطلب-حي-الحزم-الرياض-الرياض-2337548,غرب,,
305,305,محل للإيجار في شارع الاخلاص ، حي طويق ، الرياض ، الرياض,"30,000 ريال",110 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-طويق/شارع-الاخلاص-حي-طويق-الرياض-الرياض-3722865,شمال,60 م,جديد
306,306,محل للإيجار في شارع قصوان ، حي صياح ، الرياض ، الرياض,"2,000,000 ريال",5400 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-صياح/شارع-قصوان-حي-صياح-الرياض-الرياض-2361755,شرق,20 م, 2 سنة
307,307,محل للإيجار في شارع نجم الدين الأيوبي الفرعي ، حي العوالي ، الرياض ، الرياض,"16,000 ريال",56 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-ظهرة-نمار/شارع-نجم-الدين-الأيوبي-الفرعي-حي-العوالي-الرياض-الرياض-1988302,شمال,60 م, 4 سنة
308,308,محل للإيجار في الرياض ، حي الزهرة ، الرياض,"11,500 ريال",24 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-الزهرة/الرياض-حي-الزهرة-الرياض-3254427,شمال,30 م, 33 سنة
309,309,محل للإيجار في شارع الذهبي ، حي طويق ، الرياض ، الرياض,"40,000 ريال",160 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-طويق/شارع-الذهبي-حي-طويق-الرياض-الرياض-3762737,غرب,30 م, 3 سنة
310,310,محل للإيجار في شارع المدينة المنورة ، حي ظهرة البديعة ، الرياض ، الرياض,"50,000 ريال",80 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-ظهرة-البديعة/شارع-المدينة-المنورة-حي-ظهرة-البديعة-الرياض-الرياض-3577455,شمال,40 م, 30 سنة
311,311,محل للإيجار في شارع نجم الدين الأيوبي ، حي طويق ، الرياض ، الرياض,"160,000 ريال",400 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-طويق/شارع-نجم-الدين-الأيوبي-حي-طويق-الرياض-الرياض-3345059,جنوب شرقي,60 م, 7 سنة
312,312,محل للإيجار في شارع الطائف ، حي ظهرة لبن ، الرياض ، الرياض,"19,000 ريال",112 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-ظهرة-لبن/شارع-الطائف-حي-ظهرة-لبن-الرياض-الرياض-3576742,جنوب,60 م, 7 سنة
313,313,محل للإيجار في طريق الملك عبدالله ، حي الرائد ، الرياض ، الرياض,"34,999 ريال",88 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-الرائد/طريق-الملك-عبدالله-حي-الرائد-الرياض-الرياض-3445547,شمال,75 م, 17 سنة
314,314,محل للإيجار في حي ، شارع مارية القبطية ، حي العريجاء الغربية ، الرياض ، الرياض,"17,000 ريال",48 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-العريجاء-الغربية/حي-شارع-مارية-القبطية-حي-العريجاء-الغربية-الرياض-الرياض-3676682,شرق,,
315,315,محل للإيجار في شارع الطائف ، حي ظهرة لبن ، الرياض ، الرياض,"60,000 ريال",1800 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-ظهرة-لبن/شارع-الطائف-حي-ظهرة-لبن-الرياض-الرياض-3337794,جنوب,60 م, 5 سنة
316,316,محل للإيجار في شارع بلال بن رباح ، حي طويق ، الرياض ، الرياض,"100,000 ريال",224 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-طويق/شارع-بلال-بن-رباح-حي-طويق-الرياض-الرياض-3519239,جنوب شرقي,,
317,317,محل للإيجار في حي ، شارع السخاء ، حي ظهرة نمار ، الرياض ، الرياض,"10,000 ريال",32 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-ظهرة-نمار/حي-شارع-السخاء-حي-ظهرة-نمار-الرياض-الرياض-3582200,شرق,20 م, 2 سنة
318,318,محل للإيجار في حي العريجاء الوسطى ، الرياض ، الرياض,"10,000 ريال",100 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-العريجاء-الوسطى/حي-العريجاء-الوسطى-الرياض-الرياض-3623714,شمال,40 م, 10 سنة
319,319,محل للإيجار في طريق نجم الدين الأيوبي الفرعي ، حي ظهرة نمار ، الرياض ، الرياض,"37,000 ريال",110 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-ظهرة-نمار/طريق-نجم-الدين-الأيوبي-الفرعي-حي-ظهرة-نمار-الرياض-الرياض-2490264,جنوب,,
320,320,"محل للإيجار في شارع ينبع, ظهرة لبن, الرياض","22,000 ريال",84 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-ظهرة-لبن/شارع-ينبع-ظهرة-لبن-الرياض-1023804,شمال,40 م, 4 سنة
321,321,محل للإيجار في شارع الطائف ، حي ظهرة لبن ، الرياض ، الرياض,"700,000 ريال",1200 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-ظهرة-لبن/شارع-الطائف-حي-ظهرة-لبن-الرياض-الرياض-3121893,3 شوارع,60 م, 10 سنة
322,322,محل للإيجار في شارع نجران ، حي ظهرة لبن ، الرياض ، الرياض,"16,000 ريال",60 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-ظهرة-لبن/شارع-نجران-حي-ظهرة-لبن-الرياض-الرياض-3371186,غرب,30 م, 6 سنة
323,323,محل للإيجار في شارع تبوك ، حي ظهرة لبن ، الرياض,"35,000 ريال",1800 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-ظهرة-لبن/شارع-تبوك-حي-ظهرة-لبن-الرياض-2974875,شرق,40 م, 3 سنة
324,324,محل للإيجار في شارع حائل ، حي ظهرة لبن ، الرياض ، الرياض,"15,000 ريال",30 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-ظهرة-لبن/شارع-حائل-حي-ظهرة-لبن-الرياض-الرياض-2723642,شرق,40 م, 10 سنة
325,325,محل للإيجار في شارع السويدي العام ، حي السويدي ، الرياض ، الرياض,"50,000 ريال",500 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-السويدي/شارع-السويدي-العام-حي-السويدي-الرياض-الرياض-3315880,شمال,30 م, 8 سنة
326,326,محل للإيجار في شارع الطائف ، حي ظهرة لبن ، الرياض ، الرياض,"18,000 ريال",64 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-ظهرة-لبن/شارع-الطائف-حي-ظهرة-لبن-الرياض-الرياض-3473417,جنوب,,
327,327,محل للإيجار في الرياض ، حي طويق ، الرياض,"18,000 ريال",66 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-طويق/الرياض-حي-طويق-الرياض-3121380,شمال,,
328,328,محل للإيجار في شارع نجران ، حي ظهرة لبن ، الرياض ، الرياض,"13,000 ريال",36 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-ظهرة-لبن/شارع-نجران-حي-ظهرة-لبن-الرياض-الرياض-3541615,شرق,,
329,329,محل للإيجار في حي ، طريق السيل الكبير ، حي المهدية ، الرياض ، الرياض,"100,000 ريال",900 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-المهدية/حي-طريق-السيل-الكبير-حي-المهدية-الرياض-الرياض-3595607,شمال غربي,40 م,جديد
330,330,محل للإيجار في حي ، طريق السيل الكبير ، حي المهدية ، الرياض ، الرياض,"35,000 ريال",38 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-المهدية/حي-طريق-السيل-الكبير-حي-المهدية-الرياض-الرياض-3036293,شمال,40 م,جديد
331,331,محل للإيجار في شارع مسلمه بن عبدالملك ، حي البديعة ، الرياض ، الرياض,"30,000 ريال",200 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-البديعة/شارع-مسلمه-بن-عبدالملك-حي-البديعة-الرياض-الرياض-3022820,جنوب شرقي,10 م, 20 سنة
332,332,محل للإيجار في شارع علي بن شيبان ، حي ظهرة نمار ، الرياض ، الرياض,"50,000 ريال",65 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-ظهرة-نمار/شارع-علي-بن-شيبان-حي-ظهرة-نمار-الرياض-الرياض-2798300,جنوب,40 م,جديد
333,333,محل للإيجار في حي ، شارع الكرامه ، حي شبرا ، الرياض ، الرياض,"10,000 ريال",30 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-شبرا/حي-شارع-الكرامه-حي-شبرا-الرياض-الرياض-3616002,غرب,40 م, 26 سنة
334,334,محل للإيجار في شارع عسير ، حي ظهرة لبن ، الرياض ، الرياض,"260,000 ريال",400 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-ظهرة-لبن/شارع-عسير-حي-ظهرة-لبن-الرياض-الرياض-3669287,جنوب,,
335,335,محل للإيجار في شارع عسير ، حي ظهرة لبن ، الرياض ، الرياض,"35,000 ريال",48 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-ظهرة-لبن/شارع-عسير-حي-ظهرة-لبن-الرياض-الرياض-3609451,شرق,40 م, 11 سنة
336,336,محل للإيجار في حي ظهرة لبن ، الرياض ، الرياض,"15,000 ريال",24 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-ظهرة-لبن/حي-ظهرة-لبن-الرياض-الرياض-2324517,شمال,30 م, 2 سنة
337,337,محل للإيجار في حي ، شارع وادي فاطمة ، ضاحية نمار ، الرياض ، الرياض,"25,000 ريال",63 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-ضاحية-نمار/حي-شارع-وادي-فاطمة-ضاحية-نمار-الرياض-الرياض-3596872,شرق,40 م,جديد
338,338,محل للإيجار في الرياض ، حي طويق ، الرياض,"100,000 ريال",218 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-طويق/الرياض-حي-طويق-الرياض-3332397,غرب,30 م, 2 سنة
339,339,محل للإيجار في شارع الاخلاص ، حي طويق ، الرياض ، الرياض,"14,000 ريال",34 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-طويق/شارع-الاخلاص-حي-طويق-الرياض-الرياض-3517169,شمال,,
340,340,محل للإيجار في شارع النبراس ، حي ظهرة لبن ، الرياض ، الرياض,"50,000 ريال",90 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-ظهرة-لبن/شارع-النبراس-حي-ظهرة-لبن-الرياض-الرياض-3672340,غرب,100 م,جديد
341,341,محل للإيجار في شارع الحويطة ، حي هجرة لبن ، الرياض ، الرياض,"12,000 ريال",25 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-لبن/شارع-الحويطة-حي-هجرة-لبن-الرياض-الرياض-2736453,غرب,,
342,342,محل للإيجار في حي ظهرة لبن ، الرياض ، الرياض,"40,000 ريال",100 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-ظهرة-لبن/حي-ظهرة-لبن-الرياض-الرياض-2516459,غرب,,
343,343,محل للإيجار في شارع حائل ، حي ظهرة لبن ، الرياض ، الرياض,"25,000 ريال",80 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-ظهرة-لبن/شارع-حائل-حي-ظهرة-لبن-الرياض-الرياض-3606375,شرق,40 م, 5 سنة
344,344,محل للإيجار في شارع السمعاني ، حي الزهرة ، الرياض ، الرياض,"10,000 ريال",25 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-الزهرة/شارع-السمعاني-حي-الزهرة-الرياض-الرياض-2875957,3 شوارع,,
345,345,محل للإيجار في شارع الاخلاص ، حي طويق ، الرياض ، الرياض,"20,000 ريال",160 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-طويق/شارع-الاخلاص-حي-طويق-الرياض-الرياض-3601332,شمال,,
346,346,محل للإيجار في شارع الشيخ عبدالرحمن بن عبدالله بن محمد ، حي الزهرة ، الرياض ، الرياض,"5,000 ريال",25 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-الزهرة/شارع-الشيخ-عبدالرحمن-بن-عبدالله-بن-محمد-حي-الزهرة-الرياض-الرياض-2747826,جنوب,30 م, 28 سنة
347,347,محل للإيجار في حي ، شارع سعيد بن عبدالله باقشير ، حي المهدية ، الرياض ، الرياض,"45,000 ريال",900 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-المهدية/حي-شارع-سعيد-بن-عبدالله-باقشير-حي-المهدية-الرياض-الرياض-3764908,شرق,40 م,جديد
348,348,محل للإيجار في شارع عائشة بنت أبي بكر ، حي ظهرة البديعة ، الرياض ، الرياض,"25,000 ريال",50 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-ظهرة-البديعة/شارع-عائشة-بنت-أبي-بكر-حي-ظهرة-البديعة-الرياض-الرياض-3613113,شرق,40 م, 20 سنة
349,349,محل للإيجار في حي طويق ، الرياض ، الرياض,"35,000 ريال",60 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-طويق/حي-طويق-الرياض-الرياض-3639636,جنوب,,
350,350,محل للإيجار في شارع الاخلاص ، حي طويق ، الرياض ، الرياض,"1,000 ريال",24 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-طويق/شارع-الاخلاص-حي-طويق-الرياض-الرياض-3229916,جنوب,60 م, 10 سنة
351,351,محل للإيجار في شارع الشيخ صالح بن عبد العزيز بن عبد الرحمن ، حي السويدي الغربي ، الرياض ، الرياض,"25,000 ريال",64 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-السويدي-الغربي/شارع-الشيخ-صالح-بن-عبد-العزيز-بن-عبد-الرحمن-حي-السويدي-الغربي-الرياض-الرياض-3681145,جنوب,,
352,352,محل للإيجار في شارع المدينة المنورة ، حي ظهرة البديعة ، الرياض ، الرياض,"50,000 ريال",80 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-ظهرة-البديعة/شارع-المدينة-المنورة-حي-ظهرة-البديعة-الرياض-الرياض-3577455,شمال,40 م, 30 سنة
353,353,محل للإيجار في شارع السويدي العام ، حي السويدي ، الرياض ، الرياض,"50,000 ريال",500 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-السويدي/شارع-السويدي-العام-حي-السويدي-الرياض-الرياض-3315880,شمال,30 م, 8 سنة
354,354,محل للإيجار في شارع سليمان بن عبدالملك بن مروان ، حي طويق ، الرياض ، الرياض,"350,000 ريال",900 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-طويق/شارع-سليمان-بن-عبدالملك-بن-مروان-حي-طويق-الرياض-الرياض-3632299,شمال شرقي,,
355,355,محل للإيجار في شارع رقم 208 ، حي ظهرة لبن ، الرياض ، الرياض,"10,000 ريال",34 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-ظهرة-لبن/شارع-رقم-208-حي-ظهرة-لبن-الرياض-الرياض-3154471,جنوب غربي,,
356,356,محل للإيجار في شارع نجران ، حي ظهرة لبن ، الرياض ، الرياض,"20,000 ريال",72 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-ظهرة-لبن/شارع-نجران-حي-ظهرة-لبن-الرياض-الرياض-3590918,شرق,40 م, 5 سنة
357,357,محل للإيجار في شارع الطائف ، حي ظهرة لبن ، الرياض ، الرياض,"100,000 ريال",300 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-ظهرة-لبن/شارع-الطائف-حي-ظهرة-لبن-الرياض-الرياض-3720155,شمال,30 م,جديد
358,358,محل للإيجار في شارع الشفا ، حي ظهرة لبن ، الرياض ، الرياض,"20,000 ريال",64 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-ظهرة-لبن/شارع-الشفا-حي-ظهرة-لبن-الرياض-الرياض-3458401,شرق,,
359,359,محل للإيجار في شارع أبي محمد المقدسي ، حي طويق ، الرياض ، الرياض,"7,200 ريال",42 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-طويق/شارع-أبي-محمد-المقدسي-حي-طويق-الرياض-الرياض-3062264,شرق,30 م, 2 سنة
360,360,محل للإيجار في شارع عسير ، حي ظهرة لبن ، الرياض ، الرياض,"15,000 ريال",32 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-ظهرة-لبن/شارع-عسير-حي-ظهرة-لبن-الرياض-الرياض-3504115,غرب,40 م,جديد
361,361,محل للإيجار في طريق ديراب الفرعي ، حي نمار ، الرياض,"100,000 ريال",300 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-نمار/طريق-ديراب-الفرعي-حي-نمار-الرياض-1241206,جنوب,100 م, 3 سنة
362,362,محل للإيجار في شارع الهفوف ، حي ظهرة لبن ، الرياض ، الرياض,"17,000 ريال",120 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-ظهرة-لبن/شارع-الهفوف-حي-ظهرة-لبن-الرياض-الرياض-2500615,شمال,40 م, 5 سنة
363,363,محل للإيجار في شارع بلال بن رباح ، حي طويق ، الرياض ، الرياض,"30,000 ريال",400 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-طويق/شارع-بلال-بن-رباح-حي-طويق-الرياض-الرياض-3365168,شمال,41 م, 9 سنة
364,364,محل للإيجار في شارع الجوهرة بنت ابن معمر ، حي الشرفية ، الرياض ، الرياض,"15,000 ريال",20 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-الشرفية/شارع-الجوهرة-بنت-ابن-معمر-حي-الشرفية-الرياض-الرياض-2622113,شمال,30 م, 20 سنة
365,365,محل للإيجار في شارع ال عباد ، حي شبرا ، الرياض ، الرياض,"23,000 ريال",96 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-شبرا/شارع-ال-عباد-حي-شبرا-الرياض-الرياض-3201587,شمال,,
366,366,محل للإيجار في شارع ينبع ، حي ظهرة لبن ، الرياض ، الرياض,"55,000 ريال",1050 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-ظهرة-لبن/شارع-ينبع-حي-ظهرة-لبن-الرياض-الرياض-2614363,جنوب شرقي,40 م,جديد
367,367,محل للإيجار في شارع المجد ، حي ظهرة لبن ، الرياض ، الرياض,"35,000 ريال",260 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-ظهرة-لبن/شارع-المجد-حي-ظهرة-لبن-الرياض-الرياض-3061177,شرق,40 م,جديد
368,368,محل للإيجار في الرياض ، حي طويق ، الرياض,"18,000 ريال",66 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-طويق/الرياض-حي-طويق-الرياض-3121380,شمال,,
369,369,محل للإيجار في شارع المدينة المنورة ، حي السويدي الغربي ، الرياض ، الرياض,"90,000 ريال",225 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-السويدي-الغربي/شارع-المدينة-المنورة-حي-السويدي-الغربي-الرياض-الرياض-3743957,جنوب,,
370,370,محل للإيجار في شارع الاخلاص ، حي طويق ، الرياض ، الرياض,"14,000 ريال",34 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-طويق/شارع-الاخلاص-حي-طويق-الرياض-الرياض-3517169,شمال,,
371,371,محل للإيجار في شارع الظاهري ، حي طويق ، الرياض ، الرياض,"18,000 ريال",48 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-طويق/شارع-الظاهري-حي-طويق-الرياض-الرياض-3473823,جنوب,,
372,372,محل للإيجار في شارع الذهبي ، حي طويق ، الرياض ، الرياض,"40,000 ريال",85 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-طويق/شارع-الذهبي-حي-طويق-الرياض-الرياض-3739191,شرق,31 م, 3 سنة
373,373,محل للإيجار في شارع عبدالملك بن هشام ، حي السويدي ، الرياض ، الرياض,"45,000 ريال",104 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-السويدي/شارع-عبدالملك-بن-هشام-حي-السويدي-الرياض-الرياض-3685294,شمال شرقي,30 م, 11 سنة
374,374,محل للإيجار في شارع جابر بن ابي صعصعة ، حي ظهرة البديعة ، الرياض ، الرياض,"25,000 ريال",50 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-ظهرة-البديعة/شارع-جابر-بن-ابي-صعصعة-حي-ظهرة-البديعة-الرياض-الرياض-3617765,جنوب,36 م, 10 سنة
375,375,محل للإيجار في شارع الكهف ، حي الحزم ، الرياض ، الرياض,"52,500 ريال",75 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-الحزم/شارع-الكهف-حي-الحزم-الرياض-الرياض-2739659,جنوب شرقي,60 م,جديد
376,376,محل للإيجار في شارع ينبع ، حي ظهرة لبن ، الرياض ، الرياض,"150,000 ريال",1200 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-ظهرة-لبن/شارع-ينبع-حي-ظهرة-لبن-الرياض-الرياض-3021280,شمال,40 م,جديد
377,377,محل للإيجار في حي المهدية ، الرياض ، الرياض,"30,000 ريال",192 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-المهدية/حي-المهدية-الرياض-الرياض-3558465,جنوب,30 م,جديد
378,378,محل للإيجار في شارع المجد ، حي ظهرة لبن ، الرياض ، الرياض,"120,000 ريال",450 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-ظهرة-لبن/شارع-المجد-حي-ظهرة-لبن-الرياض-الرياض-3534048,غرب,67 م, 6 سنة
379,379,محل للإيجار في شارع الشيخ عبدالله بن محمد ، حي السويدي ، الرياض ، الرياض,"80,000 ريال",250 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-السويدي/شارع-الشيخ-عبدالله-بن-محمد-حي-السويدي-الرياض-الرياض-2849411,شمال,30 م, 10 سنة
380,380,محل للإيجار في شارع السويدي العام ، حي السويدي ، الرياض ، الرياض,"15,000 ريال",36 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-السويدي/شارع-السويدي-العام-حي-السويدي-الرياض-الرياض-2585718,جنوب,5 م, 15 سنة
381,381,محل للإيجار في شارع طيبة ، حي ظهرة لبن ، الرياض ، الرياض,"60,000 ريال",90 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-ظهرة-لبن/شارع-طيبة-حي-ظهرة-لبن-الرياض-الرياض-3641204,شرق,30 م, 10 سنة
382,382,محل للإيجار في حي الزهرة ، الرياض ، الرياض,"11,000 ريال",25 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-الزهرة/حي-الزهرة-الرياض-الرياض-3622462,غرب,30 م, 25 سنة
383,383,محل للإيجار في شارع الشيخ عبدالعزيز بن باز ، حي السويدي ، الرياض ، الرياض,"60,000 ريال",80 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-البديعة/شارع-الشيخ-عبدالعزيز-بن-باز-حي-السويدي-الرياض-الرياض-3621209,جنوب غربي,30 م, 15 سنة
384,384,محل للإيجار في شارع خديجة بنت خويلد ، حي طويق ، الرياض ، الرياض,"18,000 ريال",11 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-طويق/شارع-خديجة-بنت-خويلد-حي-طويق-الرياض-الرياض-3742274,جنوب,,
385,385,محل للإيجار في الرياض ، حي ظهرة نمار ، الرياض,"20,000 ريال",60 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-ظهرة-نمار/الرياض-حي-ظهرة-نمار-الرياض-2257695,شمال,,
386,386,محل للإيجار في شارع الشفا ، حي ظهرة لبن ، الرياض ، الرياض,"65,000 ريال",1200 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-ظهرة-لبن/شارع-الشفا-حي-ظهرة-لبن-الرياض-الرياض-3231725,شمال,,
387,387,محل للإيجار في حي ، شارع عوف بن عفراء ، حي ظهرة نمار ، الرياض ، الرياض,"25,000 ريال",45 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-ظهرة-نمار/حي-شارع-عوف-بن-عفراء-حي-ظهرة-نمار-الرياض-الرياض-3533665,شمال,40 م,جديد
388,388,محل للإيجار في شارع الصداوي ، حي السويدي ، الرياض ، الرياض,"11,000 ريال",32 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-السويدي/شارع-الصداوي-حي-السويدي-الرياض-الرياض-3352094,شمال,20 م, 5 سنة
389,389,محل للإيجار في شارع طيبة ، حي ظهرة لبن ، الرياض ، الرياض,"30,000 ريال",50 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-ظهرة-لبن/شارع-طيبة-حي-ظهرة-لبن-الرياض-الرياض-3645113,شرق,40 م, 8 سنة
390,390,محل للإيجار في شارع الاجدع البلوي ، حي السويدي ، الرياض ، الرياض,"5,000 ريال",24 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-السويدي/شارع-الاجدع-البلوي-حي-السويدي-الرياض-الرياض-2675275,شرق,33 م, 25 سنة
391,391,محل للإيجار في شارع ينبع ، حي ظهرة لبن ، الرياض ، الرياض,"50,000 ريال",130 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-ظهرة-لبن/شارع-ينبع-حي-ظهرة-لبن-الرياض-الرياض-2926835,شمال,40 م,جديد
392,392,محل للإيجار في شارع البلد الامين ، حي السويدي ، الرياض ، الرياض,"6,000 ريال",24 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-السويدي/شارع-البلد-الامين-حي-السويدي-الرياض-الرياض-3077870,جنوب,20 م, 20 سنة
393,393,محل للإيجار في حي ، شارع عوف بن عفراء ، حي ظهرة نمار ، الرياض ، الرياض,"21,000 ريال",40 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-ظهرة-نمار/حي-شارع-عوف-بن-عفراء-حي-ظهرة-نمار-الرياض-الرياض-3533682,جنوب,40 م,جديد
394,394,محل للإيجار في شارع حجر ، حي ظهرة لبن ، الرياض ، الرياض,"350,000 ريال",1600 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-ظهرة-لبن/شارع-حجر-حي-ظهرة-لبن-الرياض-الرياض-3569445,غرب,40 م,جديد
395,395,محل للإيجار في طريق الملك عبدالله ، حي الرائد ، الرياض ، الرياض,"35,000 ريال",50 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-الرائد/طريق-الملك-عبدالله-حي-الرائد-الرياض-الرياض-2388356,شمال,,
396,396,محل للإيجار في شارع الامام ابي حنيفة ، حي العريجاء الوسطى ، الرياض ، الرياض,"12,000 ريال",32 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-العريجاء-الوسطى/شارع-الامام-ابي-حنيفة-حي-العريجاء-الوسطى-الرياض-الرياض-3450947,شمال,40 م, 26 سنة
397,397,محل للإيجار في طريق ديراب الفرعي ، حي ديراب ، الرياض ، الرياض,"30,000 ريال",40 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-ديراب/طريق-ديراب-الفرعي-حي-ديراب-الرياض-الرياض-3524645,شرق,100 م, 35 سنة
398,398,محل للإيجار في طريق الملك عبدالله ، حي الرائد ، الرياض ، الرياض,"32,000 ريال",40 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-الرائد/طريق-الملك-عبدالله-حي-الرائد-الرياض-الرياض-3621061,شمال,,
399,399,محل للإيجار في حي ظهرة لبن ، الرياض ، الرياض,"9,000 ريال",32 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-ظهرة-لبن/حي-ظهرة-لبن-الرياض-الرياض-3382496,شمال,30 م,جديد
400,400,محل للإيجار في شارع العريجاء ، حي العريجاء ، الرياض ، الرياض,"8,000 ريال",90 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-العريجاء/شارع-العريجاء-حي-العريجاء-الرياض-الرياض-3720413,شمال غربي,40 م, 3 سنة
