,Unnamed: 0,shoptitle,prices,areaa,links,front,street_width,age
0,0,"محل للإيجار في شارع ابي جعفر المنصور, حي الشهداء, الرياض","115,500 ريال",75 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-الشهداء/شارع-ابي-جعفر-المنصور-حي-غرناطة-الرياض-الرياض-2652036,شمال غربي,36 م, 4 سنة
1,1,محل للإيجار في حي الخليج ، الرياض ، الرياض,"15,000 ريال",44 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-الخليج/حي-الخليج-الرياض-الرياض-2719202,شرق,30 م,جديد
2,2,محل للإيجار في شارع الصحابة ، حي المونسية ، الرياض ، الرياض,"35,000 ريال",100 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-المونسية/شارع-الصحابة-حي-المونسية-الرياض-الرياض-3028913,شرق,5 م, 2 سنة
3,3,محل للإيجار في حي القادسية ، الرياض ، الرياض,"20,000 ريال",36 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-القادسية/حي-القادسية-الرياض-الرياض-3181154,شمال,30 م, 5 سنة
4,4,محل للإيجار في شارع فضيلة السيد محمد حسين أفندي ، حي الرمال ، الرياض ، الرياض,"60,000 ريال",80 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-الرمال/شارع-فضيلة-السيد-محمد-حسين-أفندي-حي-الرمال-الرياض-الرياض-3277405,شمال,30 م,جديد
5,5,محل للإيجار في شارع عبدالله بن مرخان ، حي قرطبة ، الرياض ، الرياض,"30,000 ريال",64 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-قرطبة/شارع-عبدالله-بن-مرخان-حي-قرطبة-الرياض-الرياض-3243204,شمال,20 م, 5 سنة
6,6,محل للإيجار في شارع محمد عبدالله البرقي ، حي المونسية ، الرياض ، الرياض,"18,000 ريال",32 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-المونسية/شارع-محمد-عبدالله-البرقي-حي-المونسية-الرياض-الرياض-3181187,شمال,30 م, 5 سنة
7,7,محل للإيجار في حي ، شارع محمد البرقي ، حي المونسية ، الرياض ، الرياض,"15,000 ريال",36 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-المونسية/حي-شارع-محمد-البرقي-حي-المونسية-الرياض-الرياض-3206841,شمال,30 م, 3 سنة
8,8,محل للإيجار في شارع الأمين عبدالله العلي النعيم ، حي الملز ، الرياض,"25,000 ريال",38 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-الملز/شارع-الأمين-عبدالله-العلي-النعيم-حي-الملز-الرياض-1865684,غرب,25 م, 8 سنة
9,9,محل للإيجار في حي المونسية ، الرياض ، الرياض,"35,000 ريال",100 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-المونسية/حي-المونسية-الرياض-الرياض-3271643,شمال,60 م, 2 سنة
10,10,محل للإيجار في حي قرطبة ، الرياض ، الرياض,"30,000 ريال",38 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-قرطبة/حي-قرطبة-الرياض-الرياض-3223183,شمال,20 م, 2 سنة
11,11,محل للإيجار في شارع الشيخ عبدالعزيز بن عبدالرحمن بن بشر ، حي الخليج ، الرياض ، الرياض,"10,000 ريال",35 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-الخليج/شارع-الشيخ-عبدالعزيز-بن-عبدالرحمن-بن-بشر-حي-الخليج-الرياض-الرياض-2219485,جنوب,40 م, 22 سنة
12,12,محل للإيجار في شارع الضائن ، حي الخليج ، الرياض ، الرياض,"15,000 ريال",36 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-الخليج/شارع-الضائن-حي-الخليج-الرياض-الرياض-2545492,غرب,35 م, 9 سنة
13,13,محل للإيجار في شارع الامير محمد بن فيصل بن تركي ، حي القدس ، الرياض ، الرياض,"118,000 ريال",132 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-القدس/شارع-الامير-محمد-بن-فيصل-بن-تركي-حي-القدس-الرياض-الرياض-2579653,شرق,30 م,جديد
14,14,محل للإيجار في شارع الندوة ، حي الندوة ، الرياض ، الرياض,"40,000 ريال",300 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-النظيم/شارع-الندوة-حي-الندوة-الرياض-الرياض-2266488,شرق,40 م, 3 سنة
15,15,محل للإيجار في شارع الجمحي ، حي المنار ، الرياض ، الرياض,"995,000 ريال",1668 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-المنار/شارع-الجمحي-حي-المنار-الرياض-الرياض-2456471,شرق,,
16,16,محل للإيجار في شارع الزبير بن العوام ، حي الروابي ، الرياض ، الرياض,"13,000 ريال",52 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-الروابي/شارع-الزبير-بن-العوام-حي-الروابي-الرياض-الرياض-2528112,جنوب,30 م, 8 سنة
17,17,محل للإيجار في شارع حفصة بنت عمر ، حي النهضة ، الرياض ، الرياض,"150,000 ريال",200 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-النهضة/شارع-حفصة-بنت-عمر-حي-النهضة-الرياض-الرياض-2398138,جنوب,,
18,18,محل للإيجار في شارع الشيخ حسن بن حسين بن علي ، حي الحمراء ، الرياض ، الرياض,"40,000 ريال",48 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-الحمراء/شارع-الشيخ-حسن-بن-حسين-بن-علي-حي-الحمراء-الرياض-الرياض-2980644,شرق,60 م, 5 سنة
19,19,محل للإيجار في الرياض ، حي الندوة ، الرياض,"200,000 ريال",1200 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-النظيم/الرياض-حي-الندوة-الرياض-2537506,شرق,40 م, 4 سنة
20,20,محل للإيجار في شارع الشيخ عبدالعزيز بن عبدالرحمن بن بشر ، حي الخليج ، الرياض ، الرياض,"10,000 ريال",35 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-الخليج/شارع-الشيخ-عبدالعزيز-بن-عبدالرحمن-بن-بشر-حي-الخليج-الرياض-الرياض-2219485,جنوب,40 م, 22 سنة
21,21,محل للإيجار في شارع الضائن ، حي الخليج ، الرياض ، الرياض,"15,000 ريال",36 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-الخليج/شارع-الضائن-حي-الخليج-الرياض-الرياض-2545492,غرب,35 م, 9 سنة
22,22,محل للإيجار في الرياض ، حي الندوة ، الرياض,"200,000 ريال",1200 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-النظيم/الرياض-حي-الندوة-الرياض-2537506,شرق,40 م, 4 سنة
23,23,محل للإيجار في شارع الشيخ حسن بن حسين بن علي ، حي الحمراء ، الرياض ، الرياض,"40,000 ريال",48 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-الحمراء/شارع-الشيخ-حسن-بن-حسين-بن-علي-حي-الحمراء-الرياض-الرياض-2980644,شرق,60 م, 5 سنة
24,24,محل للإيجار في شارع السحاب ، حي الندوة ، الرياض ، الرياض,"14,000 ريال",60 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-النظيم/شارع-السحاب-حي-الندوة-الرياض-الرياض-2247895,غرب,30 م, 2 سنة
25,25,محل للإيجار في شارع الامير محمد بن فيصل بن تركي ، حي القدس ، الرياض ، الرياض,"118,000 ريال",132 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-القدس/شارع-الامير-محمد-بن-فيصل-بن-تركي-حي-القدس-الرياض-الرياض-2579653,شرق,30 م,جديد
26,26,محل للإيجار في شارع الأمير محمد بن فيصل بن تركي ، حي القدس ، الرياض ، الرياض,"100,000 ريال",112 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-القدس/شارع-الأمير-محمد-بن-فيصل-بن-تركي-حي-القدس-الرياض-الرياض-2609000,شرق,30 م,جديد
27,27,محل للإيجار في شارع الإمام الشافعي ، حي السلام ، الرياض ، الرياض,"108,000 ريال",240 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-السلام/شارع-الإمام-الشافعي-حي-السلام-الرياض-الرياض-2125840,غرب,30 م, 15 سنة
28,28,محل للإيجار في حي الندوة ، الرياض ، الرياض,"13,000 ريال",40 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-النظيم/حي-الندوة-الرياض-الرياض-2247882,جنوب,25 م, 8 سنة
29,29,محل للإيجار في شارع سعد بن ابي وقاص ، حي النسيم الغربي ، الرياض ، الرياض,"65,000 ريال",150 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-النسيم-الغربي/شارع-سعد-بن-ابي-وقاص-حي-النسيم-الغربي-الرياض-الرياض-2858749,غرب,40 م, 3 سنة
30,30,محل للإيجار في شارع الندوة ، حي الندوة ، الرياض ، الرياض,"40,000 ريال",300 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-النظيم/شارع-الندوة-حي-الندوة-الرياض-الرياض-2266488,شرق,40 م, 3 سنة
31,31,"محل للإيجار في شارع الكهف, السلام, الرياض","20,000 ريال",50 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-السلام/شارع-الكهف-السلام-الرياض-869706,غرب,30 م, 20 سنة
32,32,محل للإيجار في شارع الكهف ، حي السلام ، الرياض,"20,000 ريال",48 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-السلام/شارع-الكهف-حي-السلام-الرياض-1738132,شرق,30 م, 12 سنة
33,33,محل للإيجار في طريق الامير سعد بن عبدالرحمن الاول الفرعي ، حي السعادة ، الرياض ، الرياض,"300,000 ريال",1008 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-السعادة/طريق-الامير-سعد-بن-عبدالرحمن-الاول-الفرعي-حي-السعادة-الرياض-الرياض-1565008,شمال,60 م, 11 سنة
34,34,"محل للإيجار في شارع عبدالرحمن الناصر, الملك فيصل, الرياض","70,000 ريال",120 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-الملك-فيصل/شارع-عبدالرحمن-الناصر-الملك-فيصل-الرياض-585451,غرب,30 م, 14 سنة
35,35,محل للإيجار في شارع سعد بن ابي وقاص ، حي النسيم الغربي ، الرياض ، الرياض,"70,000 ريال",128 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-النسيم-الغربي/شارع-سعد-بن-ابي-وقاص-حي-النسيم-الغربي-الرياض-الرياض-1308197,غرب,40 م, 20 سنة
36,36,محل للإيجار في شارع عامر بن عوف ، حي اشبيلية ، الرياض,"30,000 ريال",32 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-اشبيلية/شارع-عامر-بن-عوف-حي-اشبيلية-الرياض-1254943,شرق,60 م, 8 سنة
37,37,محل للإيجار في شارع الشيخ حسن بن حسين بن علي ، حي اشبيلية ، الرياض ، الرياض,"50,000 ريال",75 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-اشبيلية/شارع-الشيخ-حسن-بن-حسين-بن-علي-حي-اشبيلية-الرياض-الرياض-2300992,غرب,60 م,جديد
38,38,"محل للإيجار في شارع الصحابة, اليرموك, الرياض","65,000 ريال",122 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-اليرموك/شارع-الصحابة-اليرموك-الرياض-596019,غرب,60 م,جديد
39,39,محل للإيجار في شارع الخبر ، حي النهضة ، الرياض ، الرياض,"10,000 ريال",24 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-النهضة/شارع-الخبر-حي-النهضة-الرياض-الرياض-2746346,غرب,,
40,40,محل للإيجار في شارع ابن ماجة ، حي الفيحاء ، الرياض ، الرياض,"12,000 ريال",32 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-الفيحاء/شارع-ابن-ماجة-حي-الفيحاء-الرياض-الرياض-2298536,شرق,60 م, 15 سنة
41,41,محل للإيجار في حي قرطبة ، الرياض ، الرياض,"250,000 ريال",317 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-قرطبة/حي-قرطبة-الرياض-الرياض-2144642,شرق,60 م,جديد
42,42,محل للإيجار في شارع البلقاء ، حي المونسية ، الرياض ، الرياض,"300,000 ريال",600 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-المونسية/شارع-البلقاء-حي-المونسية-الرياض-الرياض-3110717,شمال شرقي,35 م, 5 سنة
43,43,محل للإيجار في شارع الشيخ حسن بن حسين بن علي ، حي اشبيلية ، الرياض ، الرياض,"320,000 ريال",200 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-اشبيلية/شارع-الشيخ-حسن-بن-حسين-بن-علي-حي-اشبيلية-الرياض-الرياض-3724891,غرب,60 م, 15 سنة
44,44,محل للإيجار في حي المونسية ، الرياض ، الرياض,"16,000 ريال",41 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-المونسية/حي-المونسية-الرياض-الرياض-2361814,شرق,30 م, 7 سنة
45,45,محل للإيجار في شارع ابن خلدون ، حي الروضة ، الرياض ، الرياض,"9,000 ريال",28 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-الروضة/شارع-ابن-خلدون-حي-الروضة-الرياض-الرياض-2945346,جنوب,25 م, 25 سنة
46,46,محل للإيجار في طريق الأمير سعد بن عبدالرحمن الأول ، حي الروابي ، الرياض ، الرياض,"160,000 ريال",143 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-الروابي/طريق-الأمير-سعد-بن-عبدالرحمن-الأول-حي-الروابي-الرياض-الرياض-2153659,جنوب,100 م,جديد
47,47,محل للإيجار في طريق الإمام عبدالله بن سعود بن عبدالعزيز ، حي الحمراء ، الرياض ، الرياض,"130,000 ريال",140 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-الحمراء/طريق-الإمام-عبدالله-بن-سعود-بن-عبدالعزيز-حي-الحمراء-الرياض-الرياض-2350246,شمال,60 م, 10 سنة
48,48,محل للإيجار في شارع الامير سعود بن عبدالعزيز ال سعود الكبير ، حي الملك فيصل ، الرياض ، الرياض,"20,000 ريال",40 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-الملك-فيصل/شارع-الامير-سعود-بن-عبدالعزيز-ال-سعود-الكبير-حي-الملك-فيصل-الرياض-الرياض-2465214,شمال شرقي,30 م, 5 سنة
49,49,محل للإيجار في شارع الحارث بن عبدالله ، حي الندوة ، الرياض ، الرياض,"70,000 ريال",170 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-النظيم/شارع-الحارث-بن-عبدالله-حي-الندوة-الرياض-الرياض-2906566,شرق,36 م,جديد
50,50,محل للإيجار في طريق الأمير سعد بن عبدالرحمن الأول ، حي السعادة ، الرياض ، الرياض,"6,000 ريال",20 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-السعادة/طريق-الأمير-سعد-بن-عبدالرحمن-الأول-حي-السعادة-الرياض-الرياض-2862805,شرق,100 م,جديد
51,51,محل للإيجار في شارع خالد بن الوليد ، حي القدس ، الرياض ، الرياض,"130,000 ريال",160 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-القدس/شارع-خالد-بن-الوليد-حي-القدس-الرياض-الرياض-2216169,شرق,40 م, 15 سنة
52,52,محل للإيجار في شارع ايوب بن مكرز ، حي الملك فيصل ، الرياض ، الرياض,"25,000 ريال",48 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-الملك-فيصل/شارع-ايوب-بن-مكرز-حي-الملك-فيصل-الرياض-الرياض-2552545,شرق,,
53,53,محل للإيجار في شارع علي بن محمد بن عبدالوهاب ، حي الملز ، الرياض ، الرياض,"30,000 ريال",36 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-الملز/شارع-علي-بن-محمد-بن-عبدالوهاب-حي-الملز-الرياض-الرياض-2683729,جنوب,20 م, 2 سنة
54,54,محل للإيجار في شارع خالد بن الوليد ، حي الحمراء ، الرياض ، الرياض,"180,000 ريال",315 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-الحمراء/شارع-خالد-بن-الوليد-حي-الحمراء-الرياض-الرياض-2526180,شمال,,
55,55,محل للإيجار في حي الرمال ، الرياض ، الرياض,"25,000 ريال",1250 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-الرمال/حي-الرمال-الرياض-الرياض-2660629,شرق,,
56,56,محل للإيجار في شارع الشيخ عبدالعزيز بن عبدالرحمن بن بشر ، حي الخليج ، الرياض ، الرياض,"30,000 ريال",75 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-الخليج/شارع-الشيخ-عبدالعزيز-بن-عبدالرحمن-بن-بشر-حي-الخليج-الرياض-الرياض-2561654,جنوب,60 م, 10 سنة
57,57,محل للإيجار في شارع الامير سعود بن عبدالعزيز ال سعود الكبير ، حي القدس ، الرياض ، الرياض,"15,000 ريال",40 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-القدس/شارع-الامير-سعود-بن-عبدالعزيز-ال-سعود-الكبير-حي-القدس-الرياض-الرياض-2461540,شمال,40 م, 7 سنة
58,58,محل للإيجار في شارع خالد بن الوليد ، حي غرناطة ، الرياض,"60,000 ريال",100 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-الشهداء/شارع-خالد-بن-الوليد-حي-غرناطة-الرياض-942177,غرب,60 م, 5 سنة
59,59,محل للإيجار في طريق الأمير سعد بن عبدالرحمن الأول الفرعي ، حي السلام ، الرياض ، الرياض,"25,000 ريال",22 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-السلام/طريق-الأمير-سعد-بن-عبدالرحمن-الأول-الفرعي-حي-السلام-الرياض-الرياض-3041710,جنوب,100 م, 6 سنة
60,60,محل للإيجار في طريق الأمير سعد بن عبدالرحمن الأول ، حي الروابي ، الرياض ، الرياض,"160,000 ريال",143 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-الروابي/طريق-الأمير-سعد-بن-عبدالرحمن-الأول-حي-الروابي-الرياض-الرياض-2153659,جنوب,100 م,جديد
61,61,محل للإيجار في شارع الامير سعود بن عبدالعزيز ال سعود الكبير ، حي القدس ، الرياض ، الرياض,"15,000 ريال",40 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-القدس/شارع-الامير-سعود-بن-عبدالعزيز-ال-سعود-الكبير-حي-القدس-الرياض-الرياض-2461540,شمال,40 م, 7 سنة
62,62,محل للإيجار في طريق الامير سعد بن عبدالرحمن الاول الفرعي ، حي الفيحاء ، الرياض ، الرياض,"790,000 ريال",1054 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-الفيحاء/طريق-الامير-سعد-بن-عبدالرحمن-الاول-الفرعي-حي-الفيحاء-الرياض-الرياض-2082248,شمال,100 م,جديد
63,63,محل للإيجار في طريق الأمير سعد بن عبدالرحمن الأول ، حي السعادة ، الرياض,"100,000 ريال",150 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-السعادة/طريق-الأمير-سعد-بن-عبدالرحمن-الأول-حي-السعادة-الرياض-1775214,شمال,100 م,جديد
64,64,محل للإيجار في شارع خالد بن الوليد ، حي غرناطة ، الرياض,"60,000 ريال",100 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-الشهداء/شارع-خالد-بن-الوليد-حي-غرناطة-الرياض-942177,غرب,60 م, 5 سنة
65,65,محل للإيجار في شارع خالد بن الوليد ، حي غرناطة ، الرياض ، الرياض,"55,000 ريال",80 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-غرناطة/شارع-خالد-بن-الوليد-حي-غرناطة-الرياض-الرياض-2901257,غرب,60 م, 6 سنة
66,66,محل للإيجار في شارع الامير بندر بن عبدالعزيز ، حي الاندلس ، الرياض ، الرياض,"80,000 ريال",114 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-الاندلس/شارع-الامير-بندر-بن-عبدالعزيز-حي-الاندلس-الرياض-الرياض-3249007,جنوب,40 م, 5 سنة
67,67,محل للإيجار في طريق الأمير سعد بن عبدالرحمن الأول ، حي السعادة ، الرياض ، الرياض,"6,000 ريال",20 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-السعادة/طريق-الأمير-سعد-بن-عبدالرحمن-الأول-حي-السعادة-الرياض-الرياض-2862805,شرق,100 م,جديد
68,68,محل للإيجار في شارع خالد بن الوليد ، حي الحمراء ، الرياض ، الرياض,"180,000 ريال",315 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-الحمراء/شارع-خالد-بن-الوليد-حي-الحمراء-الرياض-الرياض-2526180,شمال,,
69,69,محل للإيجار في طريق الإمام عبدالله بن سعود بن عبدالعزيز ، حي اشبيلية ، الرياض,"15,000 ريال",4 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-اشبيلية/طريق-الإمام-عبدالله-بن-سعود-بن-عبدالعزيز-حي-اشبيلية-الرياض-1837658,شمال,,
70,70,محل للإيجار في شارع الربيع الحارثي ، حي الروابي ، الرياض,"8,500 ريال",39 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-الروابي/شارع-الربيع-الحارثي-حي-الروابي-الرياض-1757320,شمال,30 م, 11 سنة
71,71,"محل للإيجار في شارع الانوار, النظيم, الرياض","25,000 ريال",32 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-النظيم/شارع-الانوار-النظيم-الرياض-603105,غرب,40 م,جديد
72,72,محل للإيجار في شارع الشيخ عبدالعزيز بن عبدالرحمن بن بشر ، حي الخليج ، الرياض,"36,000 ريال",75 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-الخليج/شارع-الشيخ-عبدالعزيز-بن-عبدالرحمن-بن-بشر-حي-الخليج-الرياض-1618303,شمال,40 م, 7 سنة
73,73,محل للإيجار في طريق الامير سعد بن عبدالرحمن الاول الفرعي ، حي السعادة ، الرياض ، الرياض,"35,000 ريال",48 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-السعادة/طريق-الامير-سعد-بن-عبدالرحمن-الاول-الفرعي-حي-السعادة-الرياض-الرياض-2023171,شمال,100 م, 20 سنة
74,74,محل للإيجار في شارع خالد بن الوليد ، حي الشهداء ، الرياض,"125,000 ريال",191 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-الشهداء/شارع-خالد-بن-الوليد-حي-الشهداء-الرياض-1633250,شرق,60 م,جديد
75,75,محل للإيجار في شارع حفصة بنت عمر ، حي النهضة ، الرياض ، الرياض,"550,000 ريال",1879 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-النهضة/شارع-حفصة-بنت-عمر-حي-النهضة-الرياض-الرياض-2542214,جنوب غربي,35 م, 15 سنة
76,76,محل للإيجار في شارع الشيخ حسن بن حسين بن علي ، حي غرناطة ، الرياض ، الرياض,"35,000 ريال",60 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-غرناطة/شارع-الشيخ-حسن-بن-حسين-بن-علي-حي-غرناطة-الرياض-الرياض-2924281,شمال شرقي,,
77,77,"محل للإيجار في شارع الجامعة, الملز, الرياض","40,000 ريال",30 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-الملز/شارع-الجامعة-الملز-الرياض-715329,جنوب غربي,40 م, 12 سنة
78,78,محل للإيجار في طريق الملك عبدالله بن عبدالعزيز ، حي الحمراء ، الرياض,"390,000 ريال",572 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-الحمراء/طريق-الملك-عبدالله-بن-عبدالعزيز-حي-الحمراء-الرياض-1331658,جنوب,80 م,جديد
79,79,محل للإيجار في شارع سعد بن ابي وقاص ، حي النسيم الغربي ، الرياض,"70,000 ريال",280 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-النسيم-الغربي/شارع-سعد-بن-ابي-وقاص-حي-النسيم-الغربي-الرياض-1120380,غرب,40 م, 35 سنة
80,80,محل للإيجار في شارع خالد بن الوليد ، حي الروضة ، الرياض ، الرياض,"1,350 ريال",124 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-الروضة/شارع-خالد-بن-الوليد-حي-الروضة-الرياض-الرياض-2655015,شمال شرقي,40 م,جديد
81,81,محل للإيجار في شارع النهار ، حي السعادة ، الرياض ، الرياض,"7,000 ريال",80 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-السعادة/شارع-النهار-حي-السعادة-الرياض-الرياض-2579135,شمال,,
82,82,محل للإيجار في شارع النهار ، حي السعادة ، الرياض ، الرياض,"21,000 ريال",80 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-السعادة/شارع-النهار-حي-السعادة-الرياض-الرياض-2579126,شمال,30 م, 23 سنة
83,83,محل للإيجار في شارع الشيخ حسن بن حسين بن علي ، حي الملك فيصل ، الرياض ، الرياض,"75,000 ريال",180 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-الملك-فيصل/شارع-الشيخ-حسن-بن-حسين-بن-علي-حي-الملك-فيصل-الرياض-الرياض-2536543,شرق,40 م, 25 سنة
84,84,محل للإيجار في شارع خالد بن الوليد ، حي قرطبة ، الرياض ، الرياض,"1,000,000 ريال",2185 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-قرطبة/شارع-خالد-بن-الوليد-حي-قرطبة-الرياض-الرياض-2507819,شمال,20 م,جديد
85,85,محل للإيجار في شارع البسالة ، حي المعيزيلة ، الرياض ، الرياض,"25,000 ريال",47 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-المعيزلة/شارع-البسالة-حي-المعيزيلة-الرياض-الرياض-2332655,شرق,40 م,جديد
86,86,محل للإيجار في طريق الإمام عبدالله بن سعود بن عبدالعزيز ، حي الحمراء ، الرياض ، الرياض,"100,000 ريال",96 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-الحمراء/طريق-الإمام-عبدالله-بن-سعود-بن-عبدالعزيز-حي-الحمراء-الرياض-الرياض-2794807,شمال,60 م, 5 سنة
87,87,محل للإيجار في شارع الزبير بن العوام ، حي السلام ، الرياض ، الرياض,"70,000 ريال",190 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-السلام/شارع-الزبير-بن-العوام-حي-السلام-الرياض-الرياض-2752062,شمال,20 م, 30 سنة
88,88,محل للإيجار في شارع جرير ، حي الملز ، الرياض ، الرياض,"18,000 ريال",20 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-الملز/شارع-جرير-حي-الملز-الرياض-الرياض-2483763,جنوب,30 م, 30 سنة
89,89,محل للإيجار في الرياض ، حي الملز ، الرياض,"50,000 ريال",118 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-الملز/الرياض-حي-الملز-الرياض-2110341,جنوب,30 م, 30 سنة
90,90,محل للإيجار في حي الاندلس ، الرياض ، الرياض,"24,000 ريال",40 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-الاندلس/حي-الاندلس-الرياض-الرياض-2793950,جنوب,36 م, 15 سنة
91,91,محل للإيجار في طريق الشيخ حسن بن حسين بن علي ، حي الخليج ، الرياض ، الرياض,"150,000 ريال",260 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-الخليج/طريق-الشيخ-حسن-بن-حسين-بن-علي-حي-الخليج-الرياض-الرياض-3037967,غرب,40 م, 18 سنة
92,92,محل للإيجار في شارع المقضاة ، حي اليرموك ، الرياض ، الرياض,"18,000 ريال",35 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-اليرموك/شارع-المقضاة-حي-اليرموك-الرياض-الرياض-2897858,غرب,30 م, 5 سنة
93,93,محل للإيجار في شارع الهملة ، حي اليرموك ، الرياض ، الرياض,"10,000 ريال",40 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-اليرموك/شارع-الهملة-حي-اليرموك-الرياض-الرياض-3061804,شرق,,
94,94,محل للإيجار في طريق الدمام الفرعي ، حي قرطبة ، الرياض,"292,000 ريال",292 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-قرطبة/طريق-الدمام-الفرعي-حي-قرطبة-الرياض-1481055,جنوب,100 م,جديد
